"subids","age","gender","comments","exp_about","exp_unclear","exp_strategy","exp_external_aid","exp_improve","approval_time","exp_time","trial_type","trial_time","question","trial_num_within_block","shape","response","correct","block","question_and_shape"
27,"31","m","no","I don't know","no","no","no","It is fine as is.",2016-03-07 21:06:05,559497,"relational",NA,"rectangle",5,"parallelogram","No",FALSE,"posttest","rectangle_parallelogram"
27,"31","m","no","I don't know","no","no","no","It is fine as is.",2016-03-07 21:06:05,559497,"relational",NA,"parallelogram",6,"rectangle","No",TRUE,"posttest","parallelogram_rectangle"
27,"31","m","no","I don't know","no","no","no","It is fine as is.",2016-03-07 21:06:05,559497,"relational",NA,"rhombus",7,"parallelogram","No",FALSE,"posttest","rhombus_parallelogram"
27,"31","m","no","I don't know","no","no","no","It is fine as is.",2016-03-07 21:06:05,559497,"relational",NA,"square",8,"rectangle","No",FALSE,"posttest","square_rectangle"
27,"31","m","no","I don't know","no","no","no","It is fine as is.",2016-03-07 21:06:05,559497,"relational",NA,"rhombus",9,"rectangle","Yes",FALSE,"posttest","rhombus_rectangle"
27,"31","m","no","I don't know","no","no","no","It is fine as is.",2016-03-07 21:06:05,559497,"relational",NA,"parallelogram",10,"square","No",TRUE,"posttest","parallelogram_square"
27,"31","m","no","I don't know","no","no","no","It is fine as is.",2016-03-07 21:06:05,559497,"relational",NA,"rectangle",11,"square","Yes",FALSE,"posttest","rectangle_square"
27,"31","m","no","I don't know","no","no","no","It is fine as is.",2016-03-07 21:06:05,559497,"relational",NA,"rhombus",12,"square","No",TRUE,"posttest","rhombus_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"rhombus",1,"square","No",TRUE,"pretest","rhombus_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"rectangle",2,"square","No",TRUE,"pretest","rectangle_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"square",3,"parallelogram","Yes",TRUE,"pretest","square_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"rhombus",4,"rectangle","No",TRUE,"pretest","rhombus_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"rhombus",5,"parallelogram","Yes",TRUE,"pretest","rhombus_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"rectangle",6,"rhombus","No",TRUE,"pretest","rectangle_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"parallelogram",7,"rectangle","No",TRUE,"pretest","parallelogram_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"rectangle",8,"parallelogram","Yes",TRUE,"pretest","rectangle_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"square",9,"rectangle","Yes",TRUE,"pretest","square_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"parallelogram",10,"rhombus","No",TRUE,"pretest","parallelogram_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"parallelogram",11,"square","No",TRUE,"pretest","parallelogram_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"square",12,"rhombus","No",FALSE,"pretest","square_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",2954,"rectangle",1,"parallelogram","No",TRUE,"1","rectangle_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1924,"parallelogram",2,"rectangle","Yes",TRUE,"1","parallelogram_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1418,"square",3,"parallelogram","No",TRUE,"1","square_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1293,"rectangle",4,"rhombus","No",TRUE,"1","rectangle_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1688,"rectangle",5,"rectangle","Yes",TRUE,"1","rectangle_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1662,"parallelogram",6,"parallelogram","Yes",TRUE,"1","parallelogram_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",3550,"rectangle",7,"square","Yes",TRUE,"1","rectangle_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1305,"parallelogram",8,"square","Yes",TRUE,"1","parallelogram_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1540,"rhombus",9,"rectangle","No",TRUE,"1","rhombus_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1135,"rhombus",10,"parallelogram","No",TRUE,"1","rhombus_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1763,"rhombus",11,"square","No",FALSE,"1","rhombus_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",2512,"square",12,"rhombus","No",TRUE,"1","square_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1711,"square",13,"rectangle","No",TRUE,"1","square_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1555,"rhombus",14,"rhombus","Yes",TRUE,"1","rhombus_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1529,"square",15,"square","Yes",TRUE,"1","square_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1078,"parallelogram",16,"rhombus","Yes",TRUE,"1","parallelogram_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1404,"square",1,"parallelogram","No",TRUE,"2","square_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",2011,"rhombus",2,"rectangle","No",TRUE,"2","rhombus_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",3034,"rhombus",3,"square","No",FALSE,"2","rhombus_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",2854,"parallelogram",4,"parallelogram","Yes",TRUE,"2","parallelogram_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1955,"rhombus",5,"parallelogram","Yes",FALSE,"2","rhombus_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",2705,"rectangle",6,"parallelogram","No",TRUE,"2","rectangle_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1361,"square",7,"square","Yes",TRUE,"2","square_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",950,"rectangle",8,"rectangle","Yes",TRUE,"2","rectangle_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",2069,"rhombus",9,"rhombus","Yes",TRUE,"2","rhombus_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1904,"square",10,"rectangle","No",TRUE,"2","square_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",3469,"square",11,"rhombus","No",TRUE,"2","square_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1961,"rectangle",12,"rhombus","No",TRUE,"2","rectangle_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1467,"parallelogram",13,"square","Yes",TRUE,"2","parallelogram_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",2869,"rectangle",14,"square","Yes",TRUE,"2","rectangle_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1488,"parallelogram",15,"rhombus","Yes",TRUE,"2","parallelogram_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",2427,"parallelogram",16,"rectangle","Yes",TRUE,"2","parallelogram_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1736,"parallelogram",1,"parallelogram","Yes",TRUE,"3","parallelogram_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1186,"parallelogram",2,"rhombus","Yes",TRUE,"3","parallelogram_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",941,"parallelogram",3,"rectangle","Yes",TRUE,"3","parallelogram_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",2526,"rhombus",4,"rhombus","Yes",TRUE,"3","rhombus_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1459,"rectangle",5,"square","Yes",TRUE,"3","rectangle_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1486,"square",6,"parallelogram","No",TRUE,"3","square_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1335,"square",7,"square","Yes",TRUE,"3","square_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",2025,"rhombus",8,"parallelogram","No",TRUE,"3","rhombus_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1411,"square",9,"rhombus","No",TRUE,"3","square_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1633,"rhombus",10,"square","Yes",TRUE,"3","rhombus_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1655,"square",11,"rectangle","No",TRUE,"3","square_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1448,"parallelogram",12,"square","Yes",TRUE,"3","parallelogram_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1525,"rhombus",13,"rectangle","No",TRUE,"3","rhombus_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1354,"rectangle",14,"rectangle","Yes",TRUE,"3","rectangle_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1489,"rectangle",15,"rhombus","No",TRUE,"3","rectangle_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1104,"rectangle",16,"parallelogram","No",TRUE,"3","rectangle_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",19785,"parallelogram",1,"rectangle","Yes",TRUE,"4","parallelogram_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1697,"rectangle",2,"parallelogram","No",TRUE,"4","rectangle_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1274,"parallelogram",3,"square","Yes",TRUE,"4","parallelogram_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1153,"rectangle",4,"rectangle","Yes",TRUE,"4","rectangle_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1591,"square",5,"rhombus","No",TRUE,"4","square_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",2899,"rhombus",6,"rhombus","Yes",TRUE,"4","rhombus_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1251,"rhombus",7,"square","Yes",TRUE,"4","rhombus_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1403,"square",8,"square","Yes",TRUE,"4","square_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",2392,"rhombus",9,"rectangle","No",TRUE,"4","rhombus_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1775,"square",10,"rectangle","No",TRUE,"4","square_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1295,"square",11,"parallelogram","No",TRUE,"4","square_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1547,"rectangle",12,"rhombus","No",TRUE,"4","rectangle_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",2254,"rectangle",13,"square","Yes",TRUE,"4","rectangle_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1641,"rhombus",14,"parallelogram","No",TRUE,"4","rhombus_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1224,"parallelogram",15,"rhombus","Yes",TRUE,"4","parallelogram_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"training",1379,"parallelogram",16,"parallelogram","Yes",TRUE,"4","parallelogram_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"rhombus",1,"parallelogram","Yes",TRUE,"posttest","rhombus_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"rhombus",2,"rectangle","No",TRUE,"posttest","rhombus_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"rectangle",3,"parallelogram","Yes",TRUE,"posttest","rectangle_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"square",4,"rhombus","Yes",TRUE,"posttest","square_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"parallelogram",5,"rectangle","No",TRUE,"posttest","parallelogram_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"rectangle",6,"square","No",TRUE,"posttest","rectangle_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"parallelogram",7,"rhombus","No",TRUE,"posttest","parallelogram_rhombus"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"rhombus",8,"square","No",TRUE,"posttest","rhombus_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"parallelogram",9,"square","No",TRUE,"posttest","parallelogram_square"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"square",10,"parallelogram","Yes",TRUE,"posttest","square_parallelogram"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"square",11,"rectangle","Yes",TRUE,"posttest","square_rectangle"
28,"33","f","no","learning shapes","no","no. I already knew most of it","no","I don't know",2016-03-07 21:27:52,313017,"relational",NA,"rectangle",12,"rhombus","No",TRUE,"posttest","rectangle_rhombus"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"relational",NA,"parallelogram",1,"rhombus","Yes",FALSE,"pretest","parallelogram_rhombus"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"relational",NA,"rhombus",2,"square","No",TRUE,"pretest","rhombus_square"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"relational",NA,"parallelogram",3,"square","No",TRUE,"pretest","parallelogram_square"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"relational",NA,"square",4,"rhombus","No",FALSE,"pretest","square_rhombus"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"relational",NA,"rectangle",5,"rhombus","No",TRUE,"pretest","rectangle_rhombus"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"relational",NA,"parallelogram",6,"rectangle","No",TRUE,"pretest","parallelogram_rectangle"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"relational",NA,"rectangle",7,"parallelogram","No",FALSE,"pretest","rectangle_parallelogram"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"relational",NA,"square",8,"rectangle","No",FALSE,"pretest","square_rectangle"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"relational",NA,"rhombus",9,"parallelogram","Yes",TRUE,"pretest","rhombus_parallelogram"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"relational",NA,"rhombus",10,"rectangle","No",TRUE,"pretest","rhombus_rectangle"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"relational",NA,"rectangle",11,"square","No",TRUE,"pretest","rectangle_square"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"relational",NA,"square",12,"parallelogram","No",FALSE,"pretest","square_parallelogram"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",2826,"rhombus",1,"rectangle","Yes",FALSE,"1","rhombus_rectangle"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",4225,"parallelogram",2,"rectangle","Yes",TRUE,"1","parallelogram_rectangle"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",3682,"rectangle",3,"rhombus","No",TRUE,"1","rectangle_rhombus"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",2128,"square",4,"parallelogram","No",TRUE,"1","square_parallelogram"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",1918,"square",5,"rhombus","No",TRUE,"1","square_rhombus"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",2095,"square",6,"square","No",FALSE,"1","square_square"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",2163,"parallelogram",7,"parallelogram","Yes",TRUE,"1","parallelogram_parallelogram"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",1861,"rhombus",8,"rhombus","Yes",TRUE,"1","rhombus_rhombus"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",1713,"rectangle",9,"parallelogram","Yes",FALSE,"1","rectangle_parallelogram"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",1598,"parallelogram",10,"square","No",FALSE,"1","parallelogram_square"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",1577,"rectangle",11,"rectangle","Yes",TRUE,"1","rectangle_rectangle"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",2662,"parallelogram",12,"rhombus","Yes",TRUE,"1","parallelogram_rhombus"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",3601,"rhombus",13,"square","Yes",TRUE,"1","rhombus_square"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",2217,"rhombus",14,"parallelogram","Yes",FALSE,"1","rhombus_parallelogram"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",1537,"rectangle",15,"square","No",FALSE,"1","rectangle_square"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",1414,"square",16,"rectangle","No",TRUE,"1","square_rectangle"
29,"39","M","Nope, thanks!","Attempting to learn the difference/relationship between various geometric shapes vis a vis trial and error","No","I attempted to learn through basic trial and error, but I think I failed miserably.","No","Give labeled examples of what each are -- either before beginning, or during the experiment (i.e. place the actual label under the image)",2016-03-07 22:08:18,858909,"training",3051,"square",1,"rectangle","No",TRUE,"2","square_rectangle"
