"subids","age","gender","comments","exp_about","approval_time","exp_time","training_condition","shape_learned","training_time","trial_type","question","response","shape","trial_num_within_block","block","question_and_shape","correct"
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","parallelogram","yes","rectangle",10,"posttest","rectangle_parallelogram",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","parallelogram","yes","parallelogram",11,"posttest","parallelogram_parallelogram",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","parallelogram","yes","square",12,"posttest","square_parallelogram",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rhombus","yes","rhombus",13,"posttest","rhombus_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rhombus","yes","square",14,"posttest","square_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rhombus","no","rectangle",15,"posttest","rectangle_rhombus",TRUE
9,"38","f","This was fun.","Learning shapes",2016-01-22 03:39:49,181518,"active_active","rhombus",29751,"entity","rhombus","no","parallelogram",16,"posttest","parallelogram_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","rhombus","no","rectangle",1,"pretest","rhombus_rectangle",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","square","yes","rectangle",2,"pretest","square_rectangle",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","rectangle","yes","parallelogram",3,"pretest","rectangle_parallelogram",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","square","yes","rhombus",4,"pretest","square_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","rectangle","no","square",5,"pretest","rectangle_square",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","rhombus","yes","parallelogram",6,"pretest","rhombus_parallelogram",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","parallelogram","no","rhombus",7,"pretest","parallelogram_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","rectangle","no","rhombus",8,"pretest","rectangle_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","parallelogram","no","square",9,"pretest","parallelogram_square",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","parallelogram","no","rectangle",10,"pretest","parallelogram_rectangle",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","square","yes","parallelogram",11,"pretest","square_parallelogram",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","rhombus","no","square",12,"pretest","rhombus_square",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","square","no","parallelogram",1,"pretest","parallelogram_square",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","square","yes","square",2,"pretest","square_square",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","square","no","rectangle",3,"pretest","rectangle_square",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","square","no","rhombus",4,"pretest","rhombus_square",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rhombus","no","rectangle",5,"pretest","rectangle_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rhombus","no","parallelogram",6,"pretest","parallelogram_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rhombus","yes","square",7,"pretest","square_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rhombus","yes","rhombus",8,"pretest","rhombus_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","parallelogram","yes","square",9,"pretest","square_parallelogram",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","parallelogram","yes","rectangle",10,"pretest","rectangle_parallelogram",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","parallelogram","yes","rhombus",11,"pretest","rhombus_parallelogram",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","parallelogram","yes","parallelogram",12,"pretest","parallelogram_parallelogram",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rectangle","yes","square",13,"pretest","square_rectangle",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rectangle","yes","rectangle",14,"pretest","rectangle_rectangle",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rectangle","no","rhombus",15,"pretest","rhombus_rectangle",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rectangle","no","parallelogram",16,"pretest","parallelogram_rectangle",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"training","rhombus","yes","rhombus",NA,"1","rhombus_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"training","rhombus","yes","square",NA,"1","square_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"training","rhombus","no","rectangle",NA,"1","rectangle_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"training","rhombus","no","rectangle",NA,"2","rectangle_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"training","rhombus","no","parallelogram",NA,"2","parallelogram_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"training","rhombus","yes","rhombus",NA,"2","rhombus_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","parallelogram","no","square",1,"posttest","parallelogram_square",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","rhombus","no","rectangle",2,"posttest","rhombus_rectangle",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","rhombus","yes","parallelogram",3,"posttest","rhombus_parallelogram",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","parallelogram","no","rhombus",4,"posttest","parallelogram_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","rectangle","no","square",5,"posttest","rectangle_square",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","square","yes","parallelogram",6,"posttest","square_parallelogram",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","rectangle","yes","parallelogram",7,"posttest","rectangle_parallelogram",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","rectangle","no","rhombus",8,"posttest","rectangle_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","square","yes","rhombus",9,"posttest","square_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","parallelogram","no","rectangle",10,"posttest","parallelogram_rectangle",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","square","yes","rectangle",11,"posttest","square_rectangle",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"relational","rhombus","no","square",12,"posttest","rhombus_square",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","parallelogram","yes","rhombus",1,"posttest","rhombus_parallelogram",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","parallelogram","yes","square",2,"posttest","square_parallelogram",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","parallelogram","yes","rectangle",3,"posttest","rectangle_parallelogram",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","parallelogram","yes","parallelogram",4,"posttest","parallelogram_parallelogram",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","square","no","parallelogram",5,"posttest","parallelogram_square",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","square","yes","square",6,"posttest","square_square",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","square","no","rectangle",7,"posttest","rectangle_square",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","square","no","rhombus",8,"posttest","rhombus_square",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rhombus","yes","square",9,"posttest","square_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rhombus","no","rectangle",10,"posttest","rectangle_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rhombus","yes","rhombus",11,"posttest","rhombus_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rhombus","no","parallelogram",12,"posttest","parallelogram_rhombus",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rectangle","yes","rectangle",13,"posttest","rectangle_rectangle",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rectangle","no","parallelogram",14,"posttest","parallelogram_rectangle",TRUE
10,"48","m","none","I guess how people pick examples to help them learn.",2016-01-22 03:46:30,376642,"active_active","rhombus",38094,"entity","rectangle","yes","square",15,"posttest","square_rectangle",TRUE
